ArtificialStar0701 5.215687 5.322494
ArtificialStar0702 1.419414 3.466803
ArtificialStar0703 4.624190 8.679562
ArtificialStar0704 0.904036 4.060815
ArtificialStar0705 5.840779 2.523946
ArtificialStar0706 2.063986 6.922182
ArtificialStar0707 3.998108 2.287396
ArtificialStar0708 7.685942 9.507608
ArtificialStar0709 0.191080 3.904630
ArtificialStar0710 3.221351 5.451443
ArtificialStar0711 9.074275 8.973700
ArtificialStar0712 3.820893 9.588927
ArtificialStar0713 4.105021 8.579883
ArtificialStar0714 0.465783 6.961309
ArtificialStar0715 4.428832 2.273931
ArtificialStar0716 2.007048 7.355717
ArtificialStar0717 6.927808 6.688641
ArtificialStar0718 2.633657 1.595911
ArtificialStar0719 0.183908 9.167957
ArtificialStar0720 7.676898 2.993209
ArtificialStar0721 8.084367 1.289964
ArtificialStar0722 7.743736 2.068569
ArtificialStar0723 9.555926 3.736218
ArtificialStar0724 4.536513 7.851819
ArtificialStar0725 4.082287 3.803776
ArtificialStar0726 0.267832 7.476358
ArtificialStar0727 4.446789 4.905960
ArtificialStar0728 2.646643 0.804078
ArtificialStar0729 6.104428 7.931907
ArtificialStar0730 0.895659 1.717669
ArtificialStar0731 0.323550 4.001324
ArtificialStar0732 2.806330 4.498731
ArtificialStar0733 9.629162 0.330311
ArtificialStar0734 4.648623 1.658762
ArtificialStar0735 0.203890 9.294838
ArtificialStar0736 8.612349 8.749637
ArtificialStar0737 3.017656 4.032509
ArtificialStar0738 1.072349 9.107922
ArtificialStar0739 2.706394 1.255827
ArtificialStar0740 7.307037 8.231538
ArtificialStar0741 8.249799 9.890848
ArtificialStar0742 1.532609 5.765522
ArtificialStar0743 7.472027 1.929569
ArtificialStar0744 8.639692 4.215067
ArtificialStar0745 4.184649 4.996142
ArtificialStar0746 6.957391 9.574311
ArtificialStar0747 3.305288 8.344176
ArtificialStar0748 4.161345 3.340419
ArtificialStar0749 1.016922 9.730724
ArtificialStar0750 0.544147 2.845869
ArtificialStar0751 8.543755 8.873839
ArtificialStar0752 0.152877 2.710455
ArtificialStar0753 8.132774 3.512647
ArtificialStar0754 1.811393 6.139429
ArtificialStar0755 9.389655 2.394069
ArtificialStar0756 0.690425 3.628237
ArtificialStar0757 9.559726 3.426019
ArtificialStar0758 4.505035 6.883090
ArtificialStar0759 6.021871 0.429212
ArtificialStar0760 8.683049 8.263720
ArtificialStar0761 4.048114 5.920599
ArtificialStar0762 8.719952 8.562963
ArtificialStar0763 7.490685 0.616417
ArtificialStar0764 1.516710 2.868418
ArtificialStar0765 4.731017 4.631216
ArtificialStar0766 6.388792 1.402936
ArtificialStar0767 7.130279 2.259295
ArtificialStar0768 5.426171 9.425735
ArtificialStar0769 0.815798 9.498567
ArtificialStar0770 6.444135 7.635024
ArtificialStar0771 8.967531 4.195828
ArtificialStar0772 4.396966 5.935196
ArtificialStar0773 8.109514 9.475682
ArtificialStar0774 6.567800 3.425252
ArtificialStar0775 0.578081 7.487342
ArtificialStar0776 9.970139 1.970312
ArtificialStar0777 7.041833 6.602503
ArtificialStar0778 3.439463 1.415577
ArtificialStar0779 0.201830 3.440946
ArtificialStar0780 7.782036 9.653204
ArtificialStar0781 7.036014 6.950587
ArtificialStar0782 4.516317 5.500011
ArtificialStar0783 8.758782 4.201209
ArtificialStar0784 6.631608 4.496603
ArtificialStar0785 2.065462 6.199580
ArtificialStar0786 3.326164 4.634529
ArtificialStar0787 6.573191 5.941418
ArtificialStar0788 4.951757 5.022215
ArtificialStar0789 1.323712 8.938112
ArtificialStar0790 7.560434 0.917946
ArtificialStar0791 7.653055 8.822443
ArtificialStar0792 2.529943 2.985476
ArtificialStar0793 7.623848 6.132828
ArtificialStar0794 1.068707 2.888768
ArtificialStar0795 6.367250 5.332742
ArtificialStar0796 2.393718 0.814926
ArtificialStar0797 8.757689 4.762942
ArtificialStar0798 5.058754 2.638965
ArtificialStar0799 5.858114 9.584978
ArtificialStar0800 4.024401 2.221460
ArtificialStar0801 9.772893 5.068536
ArtificialStar0802 9.614843 2.003484
ArtificialStar0803 4.834740 0.267009
ArtificialStar0804 6.740773 7.984829
ArtificialStar0805 7.702998 6.516205
ArtificialStar0806 9.987745 0.886290
ArtificialStar0807 9.863150 3.764873
ArtificialStar0808 5.760738 0.434294
ArtificialStar0809 1.398993 3.995151
ArtificialStar0810 2.449537 8.726745
ArtificialStar0811 6.809394 2.418179
ArtificialStar0812 9.114019 0.117240
ArtificialStar0813 6.262319 1.973756
ArtificialStar0814 2.807965 3.306378
ArtificialStar0815 0.769792 5.219919
ArtificialStar0816 7.616983 9.353796
ArtificialStar0817 4.960973 3.669654
ArtificialStar0818 7.356612 7.285700
ArtificialStar0819 5.337380 2.306330
ArtificialStar0820 0.938224 3.537538
ArtificialStar0821 7.350082 6.187536
ArtificialStar0822 4.887577 9.670491
ArtificialStar0823 5.259113 4.074660
ArtificialStar0824 5.273758 2.576030
ArtificialStar0825 1.958282 9.134170
ArtificialStar0826 8.508465 5.712182
ArtificialStar0827 5.251450 5.891568
ArtificialStar0828 8.767709 2.750079
ArtificialStar0829 8.847818 1.875374
ArtificialStar0830 9.921558 0.120324
ArtificialStar0831 1.582766 3.819816
ArtificialStar0832 8.453223 3.078478
ArtificialStar0833 0.290682 8.051237
ArtificialStar0834 2.822454 6.620699
ArtificialStar0835 4.634414 9.527646
ArtificialStar0836 9.040235 7.657705
ArtificialStar0837 1.787965 8.978008
ArtificialStar0838 6.348100 2.428002
ArtificialStar0839 8.714556 1.139895
ArtificialStar0840 1.823613 9.222954
ArtificialStar0841 0.844877 1.532045
ArtificialStar0842 3.463584 2.718199
ArtificialStar0843 2.120143 8.872375
ArtificialStar0844 7.518288 3.220504
ArtificialStar0845 0.391004 8.114482
ArtificialStar0846 5.084997 2.396928
ArtificialStar0847 7.073942 9.663379
ArtificialStar0848 6.071261 1.752192
ArtificialStar0849 4.559060 1.045825
ArtificialStar0850 5.821234 5.800189
ArtificialStar0851 1.881049 3.432828
ArtificialStar0852 9.724863 4.321637
ArtificialStar0853 8.730548 6.691541
ArtificialStar0854 8.441375 8.557769
ArtificialStar0855 4.162392 6.548947
ArtificialStar0856 8.436511 6.517067
ArtificialStar0857 6.580819 3.649495
ArtificialStar0858 9.460883 5.130380
ArtificialStar0859 7.484312 3.574621
ArtificialStar0860 6.550259 2.949679
ArtificialStar0861 7.333932 1.736709
ArtificialStar0862 7.691136 7.490950
ArtificialStar0863 1.609679 0.743791
ArtificialStar0864 9.418510 2.147987
ArtificialStar0865 9.989263 5.946992
ArtificialStar0866 5.618035 2.597353
ArtificialStar0867 0.818106 9.909690
ArtificialStar0868 4.685525 9.003368
ArtificialStar0869 9.015625 8.264689
ArtificialStar0870 6.326169 0.115474
ArtificialStar0871 4.582342 1.071455
ArtificialStar0872 0.315041 6.239283
ArtificialStar0873 5.754030 9.951511
ArtificialStar0874 3.266659 8.208739
ArtificialStar0875 0.596524 5.132533
ArtificialStar0876 5.488746 1.904154
ArtificialStar0877 9.098039 8.726309
ArtificialStar0878 0.837666 7.250672
ArtificialStar0879 4.690949 0.141874
ArtificialStar0880 2.679516 2.284326
ArtificialStar0881 9.410134 4.957016
ArtificialStar0882 1.873336 1.565924
ArtificialStar0883 5.417700 0.952407
ArtificialStar0884 9.154060 3.983944
ArtificialStar0885 5.398609 6.689308
ArtificialStar0886 6.519700 9.066187
ArtificialStar0887 2.647719 1.782374
ArtificialStar0888 1.373081 1.918769
ArtificialStar0889 3.825489 4.274290
ArtificialStar0890 5.734858 0.894045
ArtificialStar0891 6.436463 4.279457
ArtificialStar0892 0.352598 7.238996
ArtificialStar0893 8.129842 0.645756
ArtificialStar0894 0.248748 3.459478
ArtificialStar0895 3.656323 6.370677
ArtificialStar0896 1.844294 3.385987
ArtificialStar0897 7.561264 4.773155
ArtificialStar0898 9.786010 8.737858
ArtificialStar0899 7.206245 4.932581
ArtificialStar0900 5.711164 8.814188
ArtificialStar0901 5.709214 3.654856
ArtificialStar0902 2.923176 3.103935
ArtificialStar0903 4.591800 1.675547
ArtificialStar0904 0.664512 2.087021
ArtificialStar0905 9.498682 8.388003
ArtificialStar0906 2.796683 0.523890
ArtificialStar0907 9.138122 6.817224
ArtificialStar0908 8.182278 0.913596
ArtificialStar0909 7.670734 8.162691
ArtificialStar0910 8.530742 4.510860
ArtificialStar0911 0.619095 9.107203
ArtificialStar0912 8.147997 6.444419
ArtificialStar0913 8.850575 9.428046
ArtificialStar0914 3.978034 9.469824
ArtificialStar0915 8.272808 3.635067
ArtificialStar0916 6.696237 0.367298
ArtificialStar0917 2.390722 6.095212
ArtificialStar0918 1.979302 0.314482
ArtificialStar0919 5.475229 3.060798
ArtificialStar0920 7.314493 4.258764
ArtificialStar0921 2.128418 0.180791
ArtificialStar0922 0.127965 0.249576
ArtificialStar0923 1.865642 3.487598
ArtificialStar0924 0.174831 4.940056
ArtificialStar0925 7.081387 8.116719
ArtificialStar0926 8.969015 3.260868
ArtificialStar0927 9.401459 4.932424
ArtificialStar0928 1.395464 5.939819
ArtificialStar0929 7.646350 1.929749
ArtificialStar0930 3.281435 4.691531
ArtificialStar0931 2.416146 8.878165
ArtificialStar0932 9.181358 9.885601
ArtificialStar0933 1.374318 1.434759
ArtificialStar0934 5.389999 5.543856
ArtificialStar0935 1.282746 4.482822
ArtificialStar0936 5.087687 6.951495
ArtificialStar0937 9.438580 4.758747
ArtificialStar0938 6.223435 1.184608
ArtificialStar0939 8.566128 6.519337
ArtificialStar0940 0.388996 1.930098
ArtificialStar0941 8.760352 0.525679
ArtificialStar0942 0.916728 7.704655
ArtificialStar0943 8.963536 0.773806
ArtificialStar0944 5.979515 9.672089
ArtificialStar0945 0.685462 6.765283
ArtificialStar0946 1.874569 1.247259
ArtificialStar0947 9.948095 7.055947
ArtificialStar0948 3.455998 2.799786
ArtificialStar0949 0.252529 5.184314
ArtificialStar0950 2.989482 7.457331
ArtificialStar0951 2.522003 1.338968
ArtificialStar0952 9.360551 6.296924
ArtificialStar0953 4.913256 2.266018
ArtificialStar0954 9.825391 4.515857
ArtificialStar0955 1.125848 5.840853
ArtificialStar0956 0.741286 3.534301
ArtificialStar0957 9.024670 8.949554
ArtificialStar0958 9.524694 0.416600
ArtificialStar0959 1.453241 9.686250
ArtificialStar0960 6.755988 2.743337
ArtificialStar0961 1.102299 3.130198
ArtificialStar0962 7.844035 6.249241
ArtificialStar0963 8.645422 2.764769
ArtificialStar0964 5.097605 6.103395
ArtificialStar0965 9.295469 5.722604
ArtificialStar0966 0.592558 1.549630
ArtificialStar0967 5.843585 9.852894
ArtificialStar0968 0.503843 9.572230
ArtificialStar0969 2.822588 7.157548
ArtificialStar0970 7.391843 6.890407
ArtificialStar0971 7.527449 6.040296
ArtificialStar0972 1.412993 4.590562
ArtificialStar0973 0.280766 5.245546
ArtificialStar0974 1.884482 7.987659
ArtificialStar0975 1.433954 8.015497
ArtificialStar0976 2.201604 8.328627
ArtificialStar0977 9.091981 5.668526
ArtificialStar0978 2.125295 9.976697
ArtificialStar0979 4.642022 7.308567
ArtificialStar0980 3.821567 5.276346
ArtificialStar0981 3.139334 7.269483
ArtificialStar0982 5.727389 2.143472
ArtificialStar0983 9.204256 1.980099
ArtificialStar0984 8.415970 7.278152
ArtificialStar0985 5.215865 2.070059
ArtificialStar0986 1.492881 2.613730
ArtificialStar0987 2.360986 0.904924
ArtificialStar0988 8.831285 0.304533
ArtificialStar0989 7.081806 0.203222
ArtificialStar0990 4.929013 1.974357
ArtificialStar0991 4.637391 3.164198
ArtificialStar0992 7.424988 7.449675
ArtificialStar0993 6.855734 6.039433
ArtificialStar0994 3.336705 3.374636
ArtificialStar0995 9.488955 5.335262
ArtificialStar0996 1.563871 8.394411
ArtificialStar0997 4.220020 6.023936
ArtificialStar0998 7.559366 6.611026
ArtificialStar0999 5.347635 2.569953
ArtificialStar1000 5.662602 2.686657
ArtificialStar1001 2.116878 6.773403
ArtificialStar1002 7.879954 7.775251
ArtificialStar1003 0.314880 2.683559
ArtificialStar1004 7.064817 2.917139
ArtificialStar1005 9.264553 5.206570
ArtificialStar1006 8.635125 4.839000
ArtificialStar1007 6.300253 7.426035
ArtificialStar1008 2.279093 0.189609
ArtificialStar1009 2.684526 2.001148
ArtificialStar1010 2.330886 2.923059
ArtificialStar1011 6.244982 8.427354
ArtificialStar1012 1.840652 8.747762
ArtificialStar1013 0.216817 4.929602
ArtificialStar1014 3.436555 0.278153
ArtificialStar1015 1.675118 3.221429
ArtificialStar1016 6.042763 6.990327
ArtificialStar1017 7.414678 9.745249
ArtificialStar1018 7.672670 0.555903
ArtificialStar1019 5.927618 0.350540
ArtificialStar1020 8.183564 5.796771
ArtificialStar1021 9.545595 1.720971
ArtificialStar1022 1.573073 9.040569
ArtificialStar1023 3.604715 0.128082
ArtificialStar1024 8.811035 9.179521
ArtificialStar1025 2.888040 1.964236
ArtificialStar1026 9.834697 7.969508
ArtificialStar1027 1.655424 5.911320
ArtificialStar1028 5.904939 6.600077
ArtificialStar1029 1.350138 3.406351
ArtificialStar1030 5.441372 1.972865
ArtificialStar1031 9.030807 3.956302
ArtificialStar1032 4.488420 6.491755
ArtificialStar1033 8.615326 3.322939
ArtificialStar1034 6.099748 8.486384
ArtificialStar1035 3.170502 3.402574
ArtificialStar1036 0.409933 7.109155
ArtificialStar1037 1.612440 2.431903
ArtificialStar1038 6.791746 2.746047
ArtificialStar1039 2.644765 2.504157
ArtificialStar1040 5.427264 5.460158
ArtificialStar1041 5.474801 3.795062
ArtificialStar1042 0.984824 6.956759
ArtificialStar1043 9.865651 4.548209
ArtificialStar1044 9.949519 7.277419
ArtificialStar1045 4.149583 7.170917
ArtificialStar1046 8.708807 5.726479
ArtificialStar1047 4.291394 6.578610
ArtificialStar1048 1.827748 4.773285
ArtificialStar1049 5.657289 6.361037
ArtificialStar1050 8.193685 7.848896
ArtificialStar1051 7.380723 5.614409
ArtificialStar1052 2.254266 7.951538
ArtificialStar1053 9.706867 1.182743
ArtificialStar1054 7.772546 7.987304
ArtificialStar1055 9.911339 1.591482
ArtificialStar1056 6.647583 1.509731
ArtificialStar1057 5.405388 6.599767
ArtificialStar1058 6.381519 4.896859
ArtificialStar1059 4.231886 1.093443
ArtificialStar1060 8.553337 9.775605
ArtificialStar1061 1.966975 1.093380
ArtificialStar1062 4.837013 5.569683
ArtificialStar1063 0.204793 9.399349
ArtificialStar1064 0.678357 1.510785
ArtificialStar1065 4.042394 3.394064
ArtificialStar1066 8.531694 8.373999
ArtificialStar1067 8.976055 2.881327
ArtificialStar1068 4.477919 1.315621
ArtificialStar1069 1.464784 8.055677
ArtificialStar1070 5.066454 8.245669
ArtificialStar1071 2.503674 5.389180
ArtificialStar1072 5.407996 7.807070
ArtificialStar1073 7.265308 9.214725
ArtificialStar1074 2.675496 2.494080
ArtificialStar1075 1.112424 5.140910
ArtificialStar1076 4.347169 0.962993
ArtificialStar1077 4.618997 9.195066
ArtificialStar1078 3.342960 3.143247
ArtificialStar1079 3.410052 7.125141
ArtificialStar1080 7.993180 5.559907
ArtificialStar1081 6.234430 7.527803
ArtificialStar1082 1.620306 3.736258
ArtificialStar1083 4.430097 6.709611
ArtificialStar1084 1.036211 9.003035
ArtificialStar1085 4.043249 4.157017
ArtificialStar1086 0.516850 2.041861
ArtificialStar1087 5.394199 4.982609
ArtificialStar1088 7.484384 5.477708
ArtificialStar1089 9.118870 4.106993
ArtificialStar1090 9.758328 4.711999
ArtificialStar1091 5.713892 9.406717
ArtificialStar1092 5.476302 2.389633
ArtificialStar1093 5.616642 4.417509
ArtificialStar1094 4.693493 7.294836
ArtificialStar1095 9.309934 5.862736
ArtificialStar1096 6.189566 7.485658
ArtificialStar1097 0.856621 6.513739
ArtificialStar1098 1.441006 8.265204
ArtificialStar1099 9.226762 0.953362
ArtificialStar1100 6.979851 4.299831
ArtificialStar1101 0.588242 7.412755
ArtificialStar1102 5.613002 3.879178
ArtificialStar1103 8.390411 1.206697
ArtificialStar1104 3.400224 0.522509
ArtificialStar1105 1.137609 8.573250
ArtificialStar1106 3.458544 5.165709
ArtificialStar1107 9.621719 8.297142
ArtificialStar1108 4.101912 9.611812
ArtificialStar1109 7.786443 9.957287
ArtificialStar1110 2.504246 2.310698
ArtificialStar1111 4.265909 2.444109
ArtificialStar1112 6.829293 6.003010
ArtificialStar1113 5.874869 5.093225
ArtificialStar1114 1.395994 2.133317
ArtificialStar1115 2.558668 2.602958
ArtificialStar1116 1.668651 1.829875
ArtificialStar1117 0.779413 7.260061
ArtificialStar1118 4.864457 4.694541
ArtificialStar1119 4.581632 8.262510
ArtificialStar1120 6.787062 4.992931
ArtificialStar1121 2.147972 6.582844
ArtificialStar1122 6.187843 8.139870
ArtificialStar1123 6.585746 5.456322
ArtificialStar1124 3.495687 2.514603
ArtificialStar1125 0.210811 2.246412
ArtificialStar1126 3.879418 7.300096
ArtificialStar1127 8.408107 7.147832
ArtificialStar1128 1.019770 9.404610
ArtificialStar1129 7.631040 0.488832
ArtificialStar1130 9.331890 9.785297
ArtificialStar1131 9.117709 4.688976
ArtificialStar1132 9.778653 9.983208
ArtificialStar1133 9.404997 7.354103
ArtificialStar1134 8.801752 7.874951
ArtificialStar1135 5.164891 8.332658
ArtificialStar1136 3.826054 6.339275
ArtificialStar1137 5.796610 2.775623
ArtificialStar1138 3.897876 5.970975
ArtificialStar1139 0.615692 5.744162
ArtificialStar1140 6.246167 3.072105
ArtificialStar1141 6.151361 5.046000
ArtificialStar1142 0.700117 5.258268
ArtificialStar1143 9.813152 8.544023
ArtificialStar1144 0.780153 3.884461
ArtificialStar1145 4.565334 6.401645
ArtificialStar1146 9.633835 7.152085
ArtificialStar1147 5.686258 8.730640
ArtificialStar1148 2.840248 8.123755
ArtificialStar1149 0.149068 0.220360
ArtificialStar1150 9.897147 8.472495
ArtificialStar1151 8.994604 4.482272
ArtificialStar1152 1.583953 9.196454
ArtificialStar1153 5.980013 8.342157
ArtificialStar1154 1.766802 4.458931
ArtificialStar1155 3.295556 3.163500
ArtificialStar1156 2.816609 4.871759
ArtificialStar1157 8.056078 6.107400
ArtificialStar1158 1.484919 7.879805
ArtificialStar1159 7.654046 0.677509
ArtificialStar1160 0.273847 5.247237
ArtificialStar1161 4.037748 2.649704
ArtificialStar1162 8.176552 5.892204
ArtificialStar1163 9.081159 9.800075
ArtificialStar1164 2.924269 1.585511
ArtificialStar1165 3.537033 7.576550
ArtificialStar1166 6.866132 5.801062
ArtificialStar1167 1.943856 3.507760
ArtificialStar1168 9.420688 0.962998
ArtificialStar1169 7.062305 3.043124
ArtificialStar1170 2.798430 3.368017
ArtificialStar1171 0.237854 0.963691
ArtificialStar1172 6.741625 2.348812
ArtificialStar1173 6.594913 9.739391
ArtificialStar1174 8.907800 3.883976
ArtificialStar1175 2.125781 2.005244
ArtificialStar1176 8.895476 4.558849
ArtificialStar1177 5.244922 0.153547
ArtificialStar1178 8.673378 6.930181
ArtificialStar1179 1.766497 2.886067
ArtificialStar1180 9.859541 4.254396
ArtificialStar1181 3.770656 3.719088
ArtificialStar1182 1.518995 2.623900
ArtificialStar1183 9.165555 3.918984
ArtificialStar1184 8.709894 8.207857
ArtificialStar1185 1.954243 8.739819
ArtificialStar1186 3.087544 9.682721
ArtificialStar1187 9.077475 2.288013
ArtificialStar1188 9.097694 1.255731
ArtificialStar1189 2.865466 0.736925
ArtificialStar1190 1.835153 6.191006
ArtificialStar1191 3.666587 5.242003
ArtificialStar1192 4.220789 6.213034
ArtificialStar1193 9.468874 7.695924
ArtificialStar1194 1.233583 5.424808
ArtificialStar1195 6.376671 5.733959
ArtificialStar1196 9.199214 5.892610
ArtificialStar1197 0.921359 8.820821
ArtificialStar1198 5.790513 4.022714
ArtificialStar1199 8.306613 2.507906
ArtificialStar1200 9.539019 4.901065
ArtificialStar1201 6.035520 0.615986
ArtificialStar1202 8.949381 0.806144
ArtificialStar1203 9.165595 6.585703
ArtificialStar1204 2.759028 0.940513
ArtificialStar1205 6.284670 6.809329
ArtificialStar1206 8.659984 5.183746
ArtificialStar1207 0.715037 1.733678
ArtificialStar1208 0.248416 1.089485
ArtificialStar1209 7.972196 2.409047
ArtificialStar1210 2.361441 7.074914
ArtificialStar1211 0.227800 2.599469
ArtificialStar1212 3.881547 3.579435
ArtificialStar1213 7.425402 3.845099
ArtificialStar1214 6.483407 0.212313
ArtificialStar1215 2.314663 9.375470
ArtificialStar1216 9.245782 4.029857
ArtificialStar1217 5.985284 1.848615
ArtificialStar1218 5.136804 4.618536
ArtificialStar1219 1.697318 1.728061
ArtificialStar1220 9.882811 9.576713
ArtificialStar1221 4.540487 0.410764
ArtificialStar1222 6.750688 7.993105
ArtificialStar1223 6.945263 4.912619
ArtificialStar1224 3.810461 3.719611
ArtificialStar1225 4.034968 2.876929
ArtificialStar1226 9.869019 0.273110
ArtificialStar1227 6.450171 3.517103
ArtificialStar1228 7.008243 9.531709
ArtificialStar1229 8.910779 1.804002
ArtificialStar1230 6.104917 3.733952
ArtificialStar1231 8.719563 2.459232
ArtificialStar1232 0.170894 7.949836
ArtificialStar1233 2.958422 0.146374
ArtificialStar1234 7.090976 1.260440
ArtificialStar1235 1.451546 7.890123
ArtificialStar1236 7.780423 8.210703
ArtificialStar1237 2.897509 4.554639
ArtificialStar1238 0.491320 4.266942
ArtificialStar1239 3.949533 3.663465
ArtificialStar1240 4.092831 7.813606
ArtificialStar1241 8.083785 8.145933
ArtificialStar1242 7.244211 6.523845
ArtificialStar1243 6.532928 9.018464
ArtificialStar1244 5.502604 9.874983
ArtificialStar1245 6.939739 8.589318
ArtificialStar1246 7.516928 9.638416
ArtificialStar1247 8.658240 0.823784
ArtificialStar1248 0.527781 7.016689
ArtificialStar1249 3.366264 6.829448
ArtificialStar1250 5.169551 3.939853
ArtificialStar1251 7.695013 1.397295
ArtificialStar1252 2.482639 2.012364
ArtificialStar1253 3.666815 4.418311
ArtificialStar1254 6.649052 9.471173
ArtificialStar1255 8.980602 3.561423
ArtificialStar1256 9.354785 0.184928
ArtificialStar1257 2.866301 8.596889
ArtificialStar1258 0.809315 2.823270
ArtificialStar1259 7.673955 6.501764
ArtificialStar1260 9.396356 1.400374
ArtificialStar1261 1.612272 0.416603
ArtificialStar1262 9.043821 8.973714
ArtificialStar1263 7.931725 1.594657
ArtificialStar1264 8.962839 3.532423
ArtificialStar1265 7.138982 3.908669
ArtificialStar1266 5.103491 7.107408
ArtificialStar1267 7.510626 4.402959
ArtificialStar1268 1.156670 5.522813
ArtificialStar1269 4.834518 5.812004
ArtificialStar1270 6.503582 0.637734
ArtificialStar1271 2.002820 1.684898
ArtificialStar1272 4.513129 4.543480
ArtificialStar1273 6.416783 0.409507
ArtificialStar1274 9.349312 8.777535
ArtificialStar1275 4.920754 3.689392
ArtificialStar1276 8.157869 4.615254
ArtificialStar1277 6.458263 0.649796
ArtificialStar1278 6.745947 4.028208
ArtificialStar1279 3.274668 6.239832
ArtificialStar1280 0.263868 0.789871
ArtificialStar1281 6.337711 8.583282
ArtificialStar1282 3.294322 6.422649
ArtificialStar1283 3.564389 6.672832
ArtificialStar1284 6.776899 5.894928
ArtificialStar1285 6.984622 1.456221
ArtificialStar1286 7.421702 4.358029
ArtificialStar1287 4.268027 2.453367
ArtificialStar1288 4.818573 9.993978
ArtificialStar1289 4.183390 8.562550
ArtificialStar1290 1.479565 3.858429
ArtificialStar1291 2.230450 2.341703
ArtificialStar1292 7.651253 3.413761
ArtificialStar1293 7.182718 5.528199
ArtificialStar1294 5.008715 2.844304
ArtificialStar1295 5.482644 5.201303
ArtificialStar1296 8.946497 4.118622
ArtificialStar1297 6.150227 2.577916
ArtificialStar1298 7.959402 5.842729
ArtificialStar1299 1.617309 9.017284
ArtificialStar1300 5.856988 5.204089
ArtificialStar1301 1.199267 6.991564
ArtificialStar1302 7.818680 6.810850
ArtificialStar1303 3.395962 3.679648
ArtificialStar1304 1.099362 3.697272
ArtificialStar1305 3.558461 2.056407
ArtificialStar1306 6.123074 7.401824
ArtificialStar1307 4.094515 6.373284
ArtificialStar1308 4.219391 2.656424
ArtificialStar1309 4.247842 4.194672
ArtificialStar1310 6.311376 9.214912
ArtificialStar1311 3.610864 6.344237
ArtificialStar1312 7.246265 1.962518
ArtificialStar1313 4.937582 4.998613
ArtificialStar1314 2.046823 1.171429
ArtificialStar1315 5.104804 9.157561
ArtificialStar1316 7.291303 4.217174
ArtificialStar1317 4.765056 5.263241
ArtificialStar1318 3.693270 1.176426
ArtificialStar1319 0.948632 5.252284
ArtificialStar1320 2.298658 2.325624
ArtificialStar1321 2.999554 7.917726
ArtificialStar1322 7.010589 7.015862
ArtificialStar1323 8.233462 3.997208
ArtificialStar1324 1.500945 3.486602
ArtificialStar1325 1.851728 2.433648
ArtificialStar1326 4.013731 8.789953
ArtificialStar1327 6.243150 0.226441
ArtificialStar1328 0.187576 3.423912
ArtificialStar1329 2.456170 5.349281
ArtificialStar1330 8.737324 7.421913
ArtificialStar1331 4.629536 7.531569
ArtificialStar1332 0.861718 5.930774
ArtificialStar1333 5.599721 5.715931
ArtificialStar1334 9.505067 5.182457
ArtificialStar1335 3.129563 5.831694
ArtificialStar1336 1.708846 2.979131
ArtificialStar1337 1.302277 5.972196
ArtificialStar1338 6.393280 9.140788
ArtificialStar1339 7.417951 1.474575
ArtificialStar1340 0.113395 0.594392
ArtificialStar1341 3.687929 4.992987
ArtificialStar1342 2.397817 9.092383
ArtificialStar1343 7.045032 4.115231
ArtificialStar1344 3.848821 0.191691
ArtificialStar1345 2.972604 3.092816
ArtificialStar1346 3.080028 9.831033
ArtificialStar1347 5.549299 5.708573
ArtificialStar1348 9.755932 2.178150
ArtificialStar1349 2.253105 7.410776
ArtificialStar1350 4.665856 2.879377
ArtificialStar1351 8.636730 3.921748
ArtificialStar1352 9.849711 7.021197
ArtificialStar1353 1.972727 9.083724
ArtificialStar1354 3.712744 0.920634
ArtificialStar1355 0.356832 7.660478
ArtificialStar1356 4.364655 0.430550
ArtificialStar1357 5.154132 1.053301
ArtificialStar1358 5.256620 5.726711
ArtificialStar1359 4.586408 3.463263
ArtificialStar1360 1.447231 6.354427
ArtificialStar1361 6.657670 0.292770
ArtificialStar1362 3.276614 5.764410
ArtificialStar1363 6.602904 1.254863
ArtificialStar1364 9.517816 9.274166
ArtificialStar1365 5.236882 1.285752
ArtificialStar1366 8.050635 7.730325
ArtificialStar1367 4.846819 6.251614
ArtificialStar1368 0.811351 2.728787
ArtificialStar1369 9.933832 5.888006
ArtificialStar1370 5.095217 8.040316
ArtificialStar1371 9.450753 2.794160
ArtificialStar1372 4.359091 2.563594
ArtificialStar1373 6.038202 6.938597
ArtificialStar1374 4.839480 6.067299
ArtificialStar1375 7.826081 0.326395
ArtificialStar1376 9.536638 1.302532
ArtificialStar1377 3.200344 6.839661
ArtificialStar1378 4.757762 8.223252
ArtificialStar1379 0.958670 1.661435
ArtificialStar1380 7.740152 8.052628
ArtificialStar1381 6.798790 1.218663
ArtificialStar1382 2.071610 6.997053
ArtificialStar1383 7.660462 9.122346
ArtificialStar1384 4.303260 3.982663
ArtificialStar1385 7.924391 5.661369
ArtificialStar1386 3.327981 9.122718
ArtificialStar1387 6.242365 5.747859
ArtificialStar1388 6.277199 8.986373
ArtificialStar1389 7.551934 8.684960
ArtificialStar1390 2.104642 6.598630
ArtificialStar1391 7.853030 7.566552
ArtificialStar1392 8.037190 5.957491
ArtificialStar1393 9.717452 1.944046
ArtificialStar1394 6.231278 6.673159
ArtificialStar1395 5.663429 5.949065
ArtificialStar1396 7.600723 5.842704
ArtificialStar1397 7.333893 3.102735
ArtificialStar1398 1.700664 6.301168
ArtificialStar1399 9.988037 0.141880
ArtificialStar1400 2.191051 9.405800
